Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
55,11:43:22.969,target,BB Gun,0s,1,1,1,1,1,1,false
56,11:43:23.719,target,BB Gun,0s,1,1,1,1,1,1,false
57,11:43:24.226,target,BB Gun,0s,1,1,1,1,1,1,false
58,11:43:24.746,target,BB Gun,0s,1,1,1,1,1,1,false
59,11:43:25.212,target,BB Gun,0s,1,1,1,1,1,1,false
60,11:43:25.797,target,BB Gun,0.001s,1,1,1,1,1,1,false
61,11:43:26.394,target,BB Gun,0.001s,1,1,1,1,1,1,false
62,11:43:27.005,target,BB Gun,0.001s,1,1,1,1,1,1,false
63,11:43:27.734,target,BB Gun,0.001s,1,1,1,1,1,1,false
64,11:43:28.449,target,BB Gun,0s,1,1,1,1,1,1,false
65,11:43:29.291,target,BB Gun,0.278s,2,1,0.5,1,2,0.5,false
66,11:43:30.403,target,BB Gun,0.563s,2,1,0.5,1,2,0.5,false
67,11:43:31.806,target,BB Gun,0.674s,2,1,0.5,1,2,0.5,false
68,11:43:32.542,target,BB Gun,0.001s,1,1,1,1,1,1,false
69,11:43:34.090,target,BB Gun,0.833s,2,1,0.5,1,2,0.5,false
70,11:43:34.757,target,BB Gun,0s,1,1,1,1,1,1,false
71,11:43:35.445,target,BB Gun,0s,1,1,1,1,1,1,false
72,11:43:36.174,target,BB Gun,0s,1,1,1,1,1,1,false
73,11:43:36.979,target,BB Gun,0s,1,1,1,1,1,1,false
74,11:43:37.736,target,BB Gun,0s,1,1,1,1,1,1,false
75,11:43:38.292,target,BB Gun,0s,1,1,1,1,1,1,false
76,11:43:38.945,target,BB Gun,0s,1,1,1,1,1,1,false
77,11:43:39.416,target,BB Gun,0s,1,1,1,1,1,1,false
78,11:43:40.008,target,BB Gun,0.001s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,92,78,78.0,92.0,

Kills:,78
Deaths:,0
Fight Time:,6.88
Avg TTK:,0.769
Damage Done:,78.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,661.304321
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
