Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
27,15:59:36.112,target,BB Gun,0.674s,2,1,0.5,1,2,0.5,false
28,15:59:36.611,target,BB Gun,0s,1,1,1,1,1,1,false
29,15:59:37.139,target,BB Gun,0s,1,1,1,1,1,1,false
30,15:59:38.042,target,BB Gun,0s,1,1,1,1,1,1,false
31,15:59:38.521,target,BB Gun,0s,1,1,1,1,1,1,false
32,15:59:39.035,target,BB Gun,0s,1,1,1,1,1,1,false
33,15:59:39.611,target,BB Gun,0s,1,1,1,1,1,1,false
34,15:59:40.236,target,BB Gun,0s,1,1,1,1,1,1,false
35,15:59:40.639,target,BB Gun,0s,1,1,1,1,1,1,false
36,15:59:41.307,target,BB Gun,0s,1,1,1,1,1,1,false
37,15:59:41.862,target,BB Gun,0s,1,1,1,1,1,1,false
38,15:59:42.821,target,BB Gun,0.501s,2,1,0.5,1,2,0.5,false
39,15:59:43.390,target,BB Gun,0s,1,1,1,1,1,1,false
40,15:59:44.078,target,BB Gun,0s,1,1,1,1,1,1,false
41,15:59:44.911,target,BB Gun,0s,1,1,1,1,1,1,false
42,15:59:45.570,target,BB Gun,0s,1,1,1,1,1,1,false
43,15:59:46.057,target,BB Gun,0.001s,1,1,1,1,1,1,false
44,15:59:46.668,target,BB Gun,0.001s,1,1,1,1,1,1,false
45,15:59:47.175,target,BB Gun,0s,1,1,1,1,1,1,false
46,15:59:48.127,target,BB Gun,0.348s,2,1,0.5,1,2,0.5,false
47,15:59:49.508,target,BB Gun,0.965s,3,1,0.333,1,3,0.333,false
48,15:59:50.133,target,BB Gun,0s,1,1,1,1,1,1,false
49,15:59:50.766,target,BB Gun,0.001s,1,1,1,1,1,1,false
50,15:59:51.383,target,BB Gun,0s,1,1,1,1,1,1,false
51,15:59:51.967,target,BB Gun,0s,1,1,1,1,1,1,false
52,15:59:52.495,target,BB Gun,0s,1,1,1,1,1,1,false
53,15:59:53.286,target,BB Gun,0s,1,1,1,1,1,1,false
54,15:59:53.780,target,BB Gun,0.001s,1,1,1,1,1,1,false
55,15:59:54.210,target,BB Gun,0s,1,1,1,1,1,1,false
56,15:59:54.863,target,BB Gun,0.001s,1,1,1,1,1,1,false
57,15:59:55.619,target,BB Gun,0s,1,1,1,1,1,1,false
58,15:59:56.287,target,BB Gun,0s,1,1,1,1,1,1,false
59,15:59:57.516,target,BB Gun,0.66s,2,1,0.5,1,2,0.5,false
60,15:59:58.822,target,BB Gun,0.576s,2,1,0.5,1,2,0.5,false
61,15:59:59.475,target,BB Gun,0s,1,1,1,1,1,1,false
62,16:00:00.470,target,BB Gun,0s,1,1,1,1,1,1,false
63,16:00:01.416,target,BB Gun,0.306s,2,1,0.5,1,2,0.5,false
64,16:00:02.124,target,BB Gun,0s,1,1,1,1,1,1,false
65,16:00:03.201,target,BB Gun,0.376s,2,1,0.5,1,2,0.5,false
66,16:00:03.833,target,BB Gun,0s,1,1,1,1,1,1,false
67,16:00:04.583,target,BB Gun,0s,1,1,1,1,1,1,false
68,16:00:05.118,target,BB Gun,0s,1,1,1,1,1,1,false
69,16:00:05.715,target,BB Gun,0s,1,1,1,1,1,1,false
70,16:00:06.062,target,BB Gun,0s,1,1,1,1,1,1,false
71,16:00:06.583,target,BB Gun,0s,1,1,1,1,1,1,false
72,16:00:07.250,target,BB Gun,0s,1,1,1,1,1,1,false
73,16:00:07.826,target,BB Gun,0s,1,1,1,1,1,1,false
74,16:00:08.389,target,BB Gun,0s,1,1,1,1,1,1,false
75,16:00:09.347,target,BB Gun,0s,1,1,1,1,1,1,false
76,16:00:09.993,target,BB Gun,0s,1,1,1,1,1,1,false
77,16:00:10.570,target,BB Gun,0.001s,1,1,1,1,1,1,false
78,16:00:11.125,target,BB Gun,0s,1,1,1,1,1,1,false
79,16:00:11.673,target,BB Gun,0s,1,1,1,1,1,1,false
80,16:00:12.403,target,BB Gun,0s,1,1,1,1,1,1,false
81,16:00:12.973,target,BB Gun,0.001s,1,1,1,1,1,1,false
82,16:00:13.556,target,BB Gun,0s,1,1,1,1,1,1,false
83,16:00:13.986,target,BB Gun,0s,1,1,1,1,1,1,false
84,16:00:14.438,target,BB Gun,0s,1,1,1,1,1,1,false
85,16:00:14.826,target,BB Gun,0s,1,1,1,1,1,1,false
86,16:00:15.251,target,BB Gun,0.001s,1,1,1,1,1,1,false
87,16:00:15.868,target,BB Gun,0s,1,1,1,1,1,1,false
88,16:00:17.119,target,BB Gun,0.689s,2,1,0.5,1,2,0.5,false
89,16:00:17.598,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,103,89,89.0,103.0,

Kills:,89
Deaths:,0
Fight Time:,7.293
Avg TTK:,0.674
Damage Done:,89.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,769.029114
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
