Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
51,10:13:20.952,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
52,10:13:21.730,Shinji Bot,pistol,0.416s,2,1,0.5,2000,4000,0.5,false
53,10:13:22.105,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
54,10:13:22.646,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
55,10:13:23.188,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
56,10:13:24.750,Shinji small Bot,pistol,0.903s,2,1,0.5,2000,4000,0.5,false
57,10:13:25.376,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
58,10:13:26.188,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
59,10:13:26.917,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
60,10:13:27.403,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
61,10:13:28.236,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
62,10:13:28.847,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
63,10:13:29.195,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
64,10:13:30.688,Shinji small Bot,pistol,0.389s,2,1,0.5,2000,4000,0.5,false
65,10:13:31.549,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
66,10:13:32.507,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
67,10:13:33.022,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
68,10:13:33.709,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
69,10:13:34.737,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
70,10:13:35.154,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
71,10:13:35.737,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
72,10:13:36.258,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
73,10:13:37.410,Shinji Bot,pistol,0.388s,2,1,0.5,2000,4000,0.5,false
74,10:13:37.813,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
75,10:13:38.230,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
76,10:13:38.605,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
77,10:13:39.153,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
78,10:13:40.133,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
79,10:13:41.424,Shinji Bot,pistol,0.749s,3,1,0.333,2000,6000,0.333,false
80,10:13:41.806,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
81,10:13:42.265,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
82,10:13:42.862,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
83,10:13:43.271,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
84,10:13:44.474,Shinji Bot,pistol,0.424s,2,1,0.5,2000,4000,0.5,false
85,10:13:44.980,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
86,10:13:45.709,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
87,10:13:46.397,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
88,10:13:46.987,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
89,10:13:47.376,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
90,10:13:47.820,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
91,10:13:48.307,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
92,10:13:49.008,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
93,10:13:49.446,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
94,10:13:50.099,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,107,94,188000.0,214000.0,

Kills:,94
Deaths:,0
Fight Time:,5.685
Avg TTK:,0.638
Damage Done:,188000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,82.579445
Scenario:,Valorant Small Flicks
Hash:,551c4ed108bfdec58c6247683110c85b
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
