Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
49,06:39:12.495,target,BB Gun,0.001s,1,1,1,1,1,1,false
50,06:39:13.793,target,BB Gun,0.791s,2,1,0.5,1,2,0.5,false
51,06:39:14.363,target,BB Gun,0s,1,1,1,1,1,1,false
52,06:39:14.898,target,BB Gun,0s,1,1,1,1,1,1,false
53,06:39:15.557,target,BB Gun,0s,1,1,1,1,1,1,false
54,06:39:16.252,target,BB Gun,0s,1,1,1,1,1,1,false
55,06:39:16.911,target,BB Gun,0s,1,1,1,1,1,1,false
56,06:39:17.744,target,BB Gun,0s,1,1,1,1,1,1,false
57,06:39:18.397,target,BB Gun,0s,1,1,1,1,1,1,false
58,06:39:19.731,target,BB Gun,0.562s,2,1,0.5,1,2,0.5,false
59,06:39:20.821,target,BB Gun,0.666s,2,1,0.5,1,2,0.5,false
60,06:39:21.460,target,BB Gun,0s,1,1,1,1,1,1,false
61,06:39:22.043,target,BB Gun,0s,1,1,1,1,1,1,false
62,06:39:23.440,target,BB Gun,0.987s,3,1,0.333,1,3,0.333,false
63,06:39:24.099,target,BB Gun,0s,1,1,1,1,1,1,false
64,06:39:24.780,target,BB Gun,0s,1,1,1,1,1,1,false
65,06:39:25.335,target,BB Gun,0s,1,1,1,1,1,1,false
66,06:39:26.051,target,BB Gun,0s,1,1,1,1,1,1,false
67,06:39:27.293,target,BB Gun,0.451s,2,1,0.5,1,2,0.5,false
68,06:39:27.947,target,BB Gun,0s,1,1,1,1,1,1,false
69,06:39:28.558,target,BB Gun,0s,1,1,1,1,1,1,false
70,06:39:29.224,target,BB Gun,0s,1,1,1,1,1,1,false
71,06:39:30.016,target,BB Gun,0s,1,1,1,1,1,1,false
72,06:39:30.745,target,BB Gun,0s,1,1,1,1,1,1,false
73,06:39:31.432,target,BB Gun,0s,1,1,1,1,1,1,false
74,06:39:32.162,target,BB Gun,0s,1,1,1,1,1,1,false
75,06:39:32.516,target,BB Gun,0s,1,1,1,1,1,1,false
76,06:39:33.192,target,BB Gun,0s,1,1,1,1,1,1,false
77,06:39:33.684,target,BB Gun,0s,1,1,1,1,1,1,false
78,06:39:34.908,target,BB Gun,0.785s,3,1,0.333,1,3,0.333,false
79,06:39:35.630,target,BB Gun,0.001s,1,1,1,1,1,1,false
80,06:39:36.435,target,BB Gun,0s,1,1,1,1,1,1,false
81,06:39:37.040,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,99,81,81.0,99.0,

Kills:,81
Deaths:,0
Fight Time:,9.765
Avg TTK:,0.741
Damage Done:,81.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,662.727295
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
