Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
40,11:57:41.859,target,BB Gun,0s,1,1,1,1,1,1,false
41,11:57:42.519,target,BB Gun,0s,1,1,1,1,1,1,false
42,11:57:43.213,target,BB Gun,0s,1,1,1,1,1,1,false
43,11:57:44.040,target,BB Gun,0.334s,2,1,0.5,1,2,0.5,false
44,11:57:44.796,target,BB Gun,0s,1,1,1,1,1,1,false
45,11:57:45.464,target,BB Gun,0s,1,1,1,1,1,1,false
46,11:57:46.089,target,BB Gun,0s,1,1,1,1,1,1,false
47,11:57:46.908,target,BB Gun,0s,1,1,1,1,1,1,false
48,11:57:47.651,target,BB Gun,0s,1,1,1,1,1,1,false
49,11:57:48.242,target,BB Gun,0s,1,1,1,1,1,1,false
50,11:57:49.013,target,BB Gun,0.001s,1,1,1,1,1,1,false
51,11:57:49.637,target,BB Gun,0s,1,1,1,1,1,1,false
52,11:57:50.568,target,BB Gun,0s,1,1,1,1,1,1,false
53,11:57:51.568,target,BB Gun,0s,1,1,1,1,1,1,false
54,11:57:52.144,target,BB Gun,0s,1,1,1,1,1,1,false
55,11:57:52.797,target,BB Gun,0s,1,1,1,1,1,1,false
56,11:57:53.409,target,BB Gun,0.001s,1,1,1,1,1,1,false
57,11:57:53.867,target,BB Gun,0s,1,1,1,1,1,1,false
58,11:57:54.367,target,BB Gun,0s,1,1,1,1,1,1,false
59,11:57:55.005,target,BB Gun,0s,1,1,1,1,1,1,false
60,11:57:55.540,target,BB Gun,0s,1,1,1,1,1,1,false
61,11:57:56.068,target,BB Gun,0s,1,1,1,1,1,1,false
62,11:57:56.825,target,BB Gun,0s,1,1,1,1,1,1,false
63,11:57:57.423,target,BB Gun,0.001s,1,1,1,1,1,1,false
64,11:57:58.534,target,BB Gun,0.383s,2,1,0.5,1,2,0.5,false
65,11:57:59.242,target,BB Gun,0s,1,1,1,1,1,1,false
66,11:57:59.929,target,BB Gun,0s,1,1,1,1,1,1,false
67,11:58:00.485,target,BB Gun,0.001s,1,1,1,1,1,1,false
68,11:58:01.305,target,BB Gun,0s,1,1,1,1,1,1,false
69,11:58:01.728,target,BB Gun,0s,1,1,1,1,1,1,false
70,11:58:02.235,target,BB Gun,0s,1,1,1,1,1,1,false
71,11:58:03.297,target,BB Gun,0.395s,2,1,0.5,1,2,0.5,false
72,11:58:04.158,target,BB Gun,0s,1,1,1,1,1,1,false
73,11:58:04.783,target,BB Gun,0s,1,1,1,1,1,1,false
74,11:58:05.624,target,BB Gun,0s,1,1,1,1,1,1,false
75,11:58:06.242,target,BB Gun,0s,1,1,1,1,1,1,false
76,11:58:06.930,target,BB Gun,0s,1,1,1,1,1,1,false
77,11:58:07.652,target,BB Gun,0s,1,1,1,1,1,1,false
78,11:58:08.325,target,BB Gun,0s,1,1,1,1,1,1,false
79,11:58:08.825,target,BB Gun,0s,1,1,1,1,1,1,false
80,11:58:09.993,target,BB Gun,0.71s,2,1,0.5,1,2,0.5,false
81,11:58:10.749,target,BB Gun,0s,1,1,1,1,1,1,false
82,11:58:11.881,target,BB Gun,0.291s,2,1,0.5,1,2,0.5,false
83,11:58:12.541,target,BB Gun,0s,1,1,1,1,1,1,false
84,11:58:13.319,target,BB Gun,0s,1,1,1,1,1,1,false
85,11:58:13.797,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,95,85,85.0,95.0,

Kills:,85
Deaths:,0
Fight Time:,4.614
Avg TTK:,0.706
Damage Done:,85.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,760.526306
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
