Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
86,06:33:51.900,target,BB Gun,0.73s,2,1,0.5,1,2,0.5,false
87,06:33:53.588,target,BB Gun,0.612s,2,1,0.5,1,2,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,97,87,87.0,97.0,

Kills:,87
Deaths:,0
Fight Time:,5.449
Avg TTK:,0.69
Damage Done:,87.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,780.309265
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
