Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
72,06:32:23.186,target,BB Gun,0s,1,1,1,1,1,1,false
73,06:32:23.936,target,BB Gun,0s,1,1,1,1,1,1,false
74,06:32:24.471,target,BB Gun,0s,1,1,1,1,1,1,false
75,06:32:25.102,target,BB Gun,0s,1,1,1,1,1,1,false
76,06:32:25.833,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,92,76,76.0,92.0,

Kills:,76
Deaths:,0
Fight Time:,10.174
Avg TTK:,0.789
Damage Done:,76.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,627.82605
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
